ts,equity
21991003,999344
21994954,999344
21997465,999344
22000187,999344
22004214,999344
22009335,999344
22012608,999344
22018130,999344
22021777,999344
22027274,999344
22030242,999344
22035381,999344
22039116,999344
22044427,999344
22047221,999344
22050571,999344
22055112,999344
22059765,999344
22062599,999344
22066607,999344
22069445,999344
22071842,999344
22075266,999344
22079389,999344
22081842,999344
22086059,999344
22090606,999344
22093955,999344
22098458,999344
22101119,999344
22104238,999344
22108692,999344
22114109,999344
22119628,999344
22124024,999344
22128297,999344
22132742,999344
22136589,999344
22139573,999344
22143885,999344
22147123,999344
22153693,999344
22156596,999344
22161500,999344
22165560,999352
22168848,999352
22175415,999352
22179439,999352
22184307,999352
22187198,999352
22192006,999352
22197424,999352
22200974,999352
22204984,999352
22207614,999352
22211532,999352
22214364,999352
22217200,999358
22224461,999358
22229383,999358
22231814,999358
22235262,999358
22239608,999358
22244774,999358
22247600,999358
22250788,999358
22256123,999358
22258526,999358
22264716,999363
22268764,999363
22272579,999363
22276870,999363
22280017,999363
22285698,999362
22288727,999362
22293732,999362
22298224,999362
22300832,999362
22305984,999362
22310471,999362
22313303,999362
22317375,999362
22321333,999362
22323828,999362
22327944,999362
22331177,999362
22335982,999362
22340343,999365
22342994,999365
22348192,999365
22350001,999365
22357504,999365
22362532,999365
22366737,999365
22371686,999365
22375762,999365
22378499,999365
22382264,999365
22386544,999365
22389859,999365
22392280,999365
22396889,999365
22400035,999365
22404882,999365
22408364,999365
22412205,999365
22416969,999365
22421524,999365
22424456,999365
22428082,999365
22433021,999365
22437046,999365
22439710,999365
22445517,999365
22448460,999365
22453645,999365
22457417,999365
22462467,999365
22465676,999365
22470487,999365
22474885,999365
22481640,999365
22485125,999365
22489841,999365
22492667,999365
22496993,999365
22501675,999365
22504410,999365
22508973,999366
22510765,999366
22515457,999366
22520604,999366
22525317,999366
22529369,999366
22536422,999366
22539256,999366
22543238,999366
22546632,999366
22549048,999366
22552029,999366
22556542,999366
22559919,999366
22562653,999366
22565545,999366
22571838,999366
22575222,999366
22580291,999366
22583813,999366
22586103,999366
22591118,999366
22594093,999366
22598343,999366
22600884,999366
22603876,999366
22607625,999366
22610549,999366
22612713,999366
22615709,999366
22618291,999366
22621851,999366
22625883,999366
22630442,999366
22636589,999366
22639412,999366
22644044,999366
22649343,999366
22652440,999366
22656117,999366
22660809,999366
22665282,999366
22669834,999366
22672350,999366
22675286,999366
22679896,999366
22684505,999366
22687061,999366
22691648,999366
22694151,999366
22697495,999366
22701594,999366
22706466,999366
22710267,999366
22715133,999366
22718257,999366
22722874,999366
22725854,999366
22730483,999366
22735355,999366
22738051,999366
22741876,999366
22747241,999366
22750245,999366
22753622,999366
22757633,999366
22762061,999366
22766535,999366
22768967,999366
22771644,999366
22775456,999366
22780860,999366
22784330,999366
22790533,999366
22793396,999366
22799695,999366
22803708,999366
22807281,999366
22811778,999366
22816939,999366
22820068,999366
22824820,999366
22829035,999366
22832382,999366
22837028,999366
22841413,999366
22845525,999366
22848676,999366
22853296,999366
22856834,999366
22862003,999366
22866101,999366
22870725,999366
22874192,999366
22877912,999366
22880570,999366
22882157,999366
22887449,999366
22892111,999366
22895524,999366
22899673,999366
22902297,999366
22908699,999366
22910789,999366
22915824,999366
22919074,999366
22921781,999366
22926019,999366
22929133,999366
22931959,999370
22936988,999370
22940565,999370
22943897,999370
22949964,999370
22952625,999370
22956374,999370
22960264,999370
22965368,999370
22968187,999370
22974030,999370
22979018,999370
22982414,999370
22985119,999370
22988614,999370
22991697,999370
22997167,999370
22999805,999370
23002933,999370
23007230,999370
23010639,999370
23014906,999370
23018529,999370
23021996,999370
23027467,999370
23030632,999370
23034461,999370
23036739,999370
23039327,999370
23042464,999370
23045314,999370
23048028,999374
23052822,999374
23057510,999374
23062177,999374
23065349,999374
23069726,999374
23074498,999374
23078624,999374
23081745,999374
23083881,999374
23089917,999374
23093306,999374
23097647,999374
23102473,999374
23107498,999374
23112128,999374
23115253,999374
23119769,999374
23124870,999374
23130090,999374
23134825,999374
23137627,999374
23142514,999374
23147527,999374
23151997,999374
23154425,999374
23159182,999374
23161420,999374
23166254,999374
23171155,999374
23175752,999374
23178379,999374
23181385,999374
23186422,999374
23189786,999374
23192896,999374
23196911,999374
23201223,999374
23202381,999374
23206037,999374
23209804,999374
23212643,999374
23216193,999374
23221025,999374
23224553,999374
23230242,999374
23234874,999374
23239185,999374
23242790,999374
23248214,999374
23252587,999374
23257241,999374
23260164,999374
23262674,999374
23267062,999374
23269739,999374
23274749,999374
23279357,999374
23284658,999374
23289982,999374
23296899,999374
23300397,999374
23303534,999374
23308204,999374
23312631,999374
23317650,999374
23320429,999374
23323350,999374
23328064,999374
23330959,999374
23335766,999374
23336904,999374
23340732,999376
23347829,999376
23351003,999376
23353264,999376
23356981,999376
23359830,999376
23364824,999376
23369265,999376
23371775,999376
23377283,999376
23380350,999376
23384900,999376
23389905,999376
23394099,999376
23397065,999376
23400290,999376
23406580,999376
23411675,999376
23417271,999376
23418335,999376
23421980,999376
23424696,999376
23428286,999376
23432291,999376
23435055,999376
23439492,999376
23441789,999376
23444860,999376
23449744,999376
23453763,999376
23459374,999376
23462757,999376
23465698,999376
23470468,999376
23473360,999376
23478278,999376
23482666,999376
23485509,999376
23488674,999376
23495169,999376
23497938,999376
23502189,999376
23504857,999376
23509781,999376
23511329,999376
23515423,999376
23520637,999376
23523313,999376
23528760,999376
23533464,999376
23537650,999376
23540619,999376
23543576,999376
23545981,999376
23550633,999376
23553782,999376
23556267,999376
23561466,999376
23566152,999376
23570727,999376
23575521,999376
23580355,999376
23583358,999376
23586351,999376
23591112,999376
23595355,999378
23599827,999378
23603170,999378
23608168,999378
23610343,999378
23613622,999378
23618167,999378
23621400,999378
23625380,999378
23629386,999378
23632523,999378
23636503,999378
23639671,999378
23642183,999378
23646567,999378
23650575,999380
23653572,999380
23657603,999380
23662111,999380
23667251,999380
23670147,999380
23673731,999380
23678234,999380
23683167,999380
23687684,999380
23690213,999380
23694819,999380
23699199,999380
23701858,999380
23704543,999379
23708987,999379
23714887,999379
23718509,999379
23723739,999379
23726664,999379
23729906,999379
23734332,999379
23736965,999379
23741775,999379
23745735,999379
23747943,999379
23751980,999379
23756840,999379
23761287,999379
23763613,999379
23767551,999379
23772685,999379
23779280,999379
23784502,999379
23789832,999379
23793782,999379
23796752,999375
23800080,999375
23803761,999375
23806635,999375
23811563,999375
23815095,999375
23817917,999375
23821511,999375
23828702,999375
23833416,999375
23836340,999375
23839773,999375
23842630,999375
23849164,999375
